# format: first line must contain (num_ombh2,num_lambda_G_rad), 
# other lines must contain (ombh2,lambda_G_rad,YHe) 
# Beware, omegab = 8*pi*G_6.67*rho_b*h^2/(3*H_0^2), lambda_G_mat not taken into account in this definition and lambda_G_mat = 0.95 here. We used PArthENoPE 3.0 to create this file.

50 23 

0.02338  1.060  0.24323 
0.02354  1.060  0.24330 
0.02371  1.060  0.24337 
0.02387  1.060  0.24343 
0.02404  1.060  0.24350 
0.02420  1.060  0.24356 
0.02437  1.060  0.24363 
0.02453  1.060  0.24369 
0.02470  1.060  0.24375 
0.02486  1.060  0.24382 
0.02503  1.060  0.24388 
0.02519  1.060  0.24394 
0.02536  1.060  0.24400 
0.02552  1.060  0.24406 
0.02569  1.060  0.24412 
0.02585  1.060  0.24418 
0.02602  1.060  0.24424 
0.02619  1.060  0.24430 
0.02635  1.060  0.24436 
0.02652  1.060  0.24442 
0.02668  1.060  0.24448 
0.02685  1.060  0.24453 
0.02701  1.060  0.24459 
0.02718  1.060  0.24465 
0.02734  1.060  0.24470 
0.02751  1.060  0.24476 
0.02767  1.060  0.24481 
0.02784  1.060  0.24487 
0.02800  1.060  0.24492 
0.02817  1.060  0.24498 
0.02833  1.060  0.24503 
0.02024  1.070  0.24240 
0.02040  1.070  0.24248 
0.02057  1.070  0.24255 
0.02073  1.070  0.24263 
0.02090  1.070  0.24271 
0.02106  1.070  0.24279 
0.02123  1.070  0.24286 
0.02139  1.070  0.24294 
0.02156  1.070  0.24301 
0.02172  1.070  0.24308 
0.02189  1.070  0.24316 
0.02206  1.070  0.24323 
0.02222  1.070  0.24330 
0.02239  1.070  0.24337 
0.02255  1.070  0.24344 
0.02272  1.070  0.24351 
0.02288  1.070  0.24358 
0.02305  1.070  0.24365 
0.02321  1.070  0.24372 
0.02338  1.070  0.24378 
0.02354  1.070  0.24385 
0.02371  1.070  0.24392 
0.02387  1.070  0.24398 
0.02404  1.070  0.24405 
0.02420  1.070  0.24411 
0.02437  1.070  0.24418 
0.02453  1.070  0.24424 
0.02470  1.070  0.24430 
0.02486  1.070  0.24437 
0.02503  1.070  0.24443 
0.02519  1.070  0.24449 
0.02536  1.070  0.24455 
0.02552  1.070  0.24461 
0.02569  1.070  0.24467 
0.02585  1.070  0.24473 
0.02602  1.070  0.24479 
0.02618  1.070  0.24485 
0.02635  1.070  0.24491 
0.02652  1.070  0.24497 
0.02668  1.070  0.24502 
0.02685  1.070  0.24508 
0.02701  1.070  0.24514 
0.02718  1.070  0.24519 
0.02734  1.070  0.24525 
0.02751  1.070  0.24531 
0.02767  1.070  0.24536 
0.02784  1.070  0.24542 
0.02800  1.070  0.24547 
0.02817  1.070  0.24552 
0.02833  1.070  0.24558 
0.02024  1.080  0.24295 
0.02040  1.080  0.24303 
0.02057  1.080  0.24311 
0.02073  1.080  0.24319 
0.02090  1.080  0.24326 
0.02106  1.080  0.24334 
0.02123  1.080  0.24341 
0.02139  1.080  0.24349 
0.02156  1.080  0.24356 
0.02172  1.080  0.24364 
0.02189  1.080  0.24371 
0.02205  1.080  0.24378 
0.02222  1.080  0.24385 
0.02239  1.080  0.24392 
0.02255  1.080  0.24399 
0.02272  1.080  0.24406 
0.02288  1.080  0.24413 
0.02305  1.080  0.24420 
0.02321  1.080  0.24427 
0.02338  1.080  0.24434 
0.02354  1.080  0.24440 
0.02371  1.080  0.24447 
0.02387  1.080  0.24453 
0.02404  1.080  0.24460 
0.02420  1.080  0.24466 
0.02437  1.080  0.24473 
0.02453  1.080  0.24479 
0.02470  1.080  0.24485 
0.02486  1.080  0.24492 
0.02503  1.080  0.24498 
0.02519  1.080  0.24504 
0.02536  1.080  0.24510 
0.02552  1.080  0.24516 
0.02569  1.080  0.24522 
0.02585  1.080  0.24528 
0.02602  1.080  0.24534 
0.02618  1.080  0.24540 
0.02635  1.080  0.24546 
0.02652  1.080  0.24552 
0.02668  1.080  0.24557 
0.02685  1.080  0.24563 
0.02701  1.080  0.24569 
0.02718  1.080  0.24574 
0.02734  1.080  0.24580 
0.02751  1.080  0.24585 
0.02767  1.080  0.24591 
0.02784  1.080  0.24596 
0.02800  1.080  0.24602 
0.02817  1.080  0.24607 
0.02833  1.080  0.24613 
0.02024  1.085  0.24323 
0.02040  1.085  0.24331 
0.02057  1.085  0.24339 
0.02073  1.085  0.24346 
0.02090  1.085  0.24354 
0.02106  1.085  0.24362 
0.02123  1.085  0.24369 
0.02139  1.085  0.24377 
0.02156  1.085  0.24384 
0.02172  1.085  0.24391 
0.02189  1.085  0.24399 
0.02205  1.085  0.24406 
0.02222  1.085  0.24413 
0.02239  1.085  0.24420 
0.02255  1.085  0.24427 
0.02272  1.085  0.24434 
0.02288  1.085  0.24441 
0.02305  1.085  0.24448 
0.02321  1.085  0.24454 
0.02338  1.085  0.24461 
0.02354  1.085  0.24468 
0.02371  1.085  0.24474 
0.02387  1.085  0.24481 
0.02404  1.085  0.24487 
0.02420  1.085  0.24494 
0.02437  1.085  0.24500 
0.02453  1.085  0.24507 
0.02470  1.085  0.24513 
0.02486  1.085  0.24519 
0.02503  1.085  0.24525 
0.02519  1.085  0.24531 
0.02536  1.085  0.24538 
0.02552  1.085  0.24544 
0.02569  1.085  0.24550 
0.02585  1.085  0.24556 
0.02602  1.085  0.24561 
0.02618  1.085  0.24567 
0.02635  1.085  0.24573 
0.02652  1.085  0.24579 
0.02668  1.085  0.24585 
0.02685  1.085  0.24590 
0.02701  1.085  0.24596 
0.02718  1.085  0.24602 
0.02734  1.085  0.24607 
0.02751  1.085  0.24613 
0.02767  1.085  0.24618 
0.02784  1.085  0.24624 
0.02800  1.085  0.24629 
0.02817  1.085  0.24635 
0.02833  1.085  0.24640 
0.02024  1.090  0.24351 
0.02040  1.090  0.24359 
0.02057  1.090  0.24366 
0.02073  1.090  0.24374 
0.02090  1.090  0.24382 
0.02106  1.090  0.24389 
0.02123  1.090  0.24397 
0.02139  1.090  0.24404 
0.02156  1.090  0.24412 
0.02172  1.090  0.24419 
0.02189  1.090  0.24426 
0.02205  1.090  0.24433 
0.02222  1.090  0.24441 
0.02239  1.090  0.24448 
0.02255  1.090  0.24455 
0.02272  1.090  0.24462 
0.02288  1.090  0.24468 
0.02305  1.090  0.24475 
0.02321  1.090  0.24482 
0.02338  1.090  0.24489 
0.02354  1.090  0.24495 
0.02371  1.090  0.24502 
0.02387  1.090  0.24509 
0.02404  1.090  0.24515 
0.02420  1.090  0.24521 
0.02437  1.090  0.24528 
0.02453  1.090  0.24534 
0.02470  1.090  0.24540 
0.02486  1.090  0.24547 
0.02503  1.090  0.24553 
0.02519  1.090  0.24559 
0.02536  1.090  0.24565 
0.02552  1.090  0.24571 
0.02569  1.090  0.24577 
0.02585  1.090  0.24583 
0.02602  1.090  0.24589 
0.02618  1.090  0.24595 
0.02635  1.090  0.24601 
0.02652  1.090  0.24606 
0.02668  1.090  0.24612 
0.02685  1.090  0.24618 
0.02701  1.090  0.24624 
0.02718  1.090  0.24629 
0.02734  1.090  0.24635 
0.02751  1.090  0.24640 
0.02767  1.090  0.24646 
0.02784  1.090  0.24651 
0.02800  1.090  0.24657 
0.02817  1.090  0.24662 
0.02833  1.090  0.24667 
0.02024  1.092  0.24362 
0.02040  1.092  0.24370 
0.02057  1.092  0.24377 
0.02073  1.092  0.24385 
0.02090  1.092  0.24393 
0.02106  1.092  0.24400 
0.02123  1.092  0.24408 
0.02139  1.092  0.24415 
0.02156  1.092  0.24423 
0.02172  1.092  0.24430 
0.02189  1.092  0.24437 
0.02205  1.092  0.24445 
0.02222  1.092  0.24452 
0.02239  1.092  0.24459 
0.02255  1.092  0.24466 
0.02272  1.092  0.24473 
0.02288  1.092  0.24480 
0.02305  1.092  0.24486 
0.02321  1.092  0.24493 
0.02338  1.092  0.24500 
0.02354  1.092  0.24506 
0.02371  1.092  0.24513 
0.02387  1.092  0.24520 
0.02404  1.092  0.24526 
0.02420  1.092  0.24532 
0.02437  1.092  0.24539 
0.02453  1.092  0.24545 
0.02470  1.092  0.24551 
0.02486  1.092  0.24558 
0.02503  1.092  0.24564 
0.02519  1.092  0.24570 
0.02536  1.092  0.24576 
0.02552  1.092  0.24582 
0.02569  1.092  0.24588 
0.02585  1.092  0.24594 
0.02602  1.092  0.24600 
0.02618  1.092  0.24606 
0.02635  1.092  0.24612 
0.02652  1.092  0.24617 
0.02668  1.092  0.24623 
0.02685  1.092  0.24629 
0.02701  1.092  0.24635 
0.02718  1.092  0.24640 
0.02734  1.092  0.24646 
0.02751  1.092  0.24651 
0.02767  1.092  0.24657 
0.02784  1.092  0.24662 
0.02800  1.092  0.24668 
0.02817  1.092  0.24673 
0.02833  1.092  0.24678 
0.02024  1.094  0.24373 
0.02040  1.094  0.24381 
0.02057  1.094  0.24389 
0.02073  1.094  0.24396 
0.02090  1.094  0.24404 
0.02106  1.094  0.24412 
0.02123  1.094  0.24419 
0.02139  1.094  0.24427 
0.02156  1.094  0.24434 
0.02172  1.094  0.24441 
0.02189  1.094  0.24448 
0.02205  1.094  0.24456 
0.02222  1.094  0.24463 
0.02239  1.094  0.24470 
0.02255  1.094  0.24477 
0.02272  1.094  0.24484 
0.02288  1.094  0.24491 
0.02305  1.094  0.24497 
0.02321  1.094  0.24504 
0.02338  1.094  0.24511 
0.02354  1.094  0.24518 
0.02371  1.094  0.24524 
0.02387  1.094  0.24531 
0.02404  1.094  0.24537 
0.02420  1.094  0.24544 
0.02437  1.094  0.24550 
0.02453  1.094  0.24556 
0.02470  1.094  0.24563 
0.02486  1.094  0.24569 
0.02503  1.094  0.24575 
0.02519  1.094  0.24581 
0.02536  1.094  0.24587 
0.02552  1.094  0.24593 
0.02569  1.094  0.24599 
0.02585  1.094  0.24605 
0.02602  1.094  0.24611 
0.02618  1.094  0.24617 
0.02635  1.094  0.24623 
0.02652  1.094  0.24628 
0.02668  1.094  0.24634 
0.02685  1.094  0.24640 
0.02701  1.094  0.24646 
0.02718  1.094  0.24651 
0.02734  1.094  0.24657 
0.02751  1.094  0.24662 
0.02767  1.094  0.24668 
0.02784  1.094  0.24673 
0.02800  1.094  0.24679 
0.02817  1.094  0.24684 
0.02833  1.094  0.24689 
0.02024  1.096  0.24384 
0.02040  1.096  0.24392 
0.02057  1.096  0.24400 
0.02073  1.096  0.24407 
0.02090  1.096  0.24415 
0.02106  1.096  0.24423 
0.02123  1.096  0.24430 
0.02139  1.096  0.24438 
0.02156  1.096  0.24445 
0.02172  1.096  0.24452 
0.02189  1.096  0.24460 
0.02205  1.096  0.24467 
0.02222  1.096  0.24474 
0.02239  1.096  0.24481 
0.02255  1.096  0.24488 
0.02272  1.096  0.24495 
0.02288  1.096  0.24502 
0.02305  1.096  0.24508 
0.02321  1.096  0.24515 
0.02338  1.096  0.24522 
0.02354  1.096  0.24529 
0.02371  1.096  0.24535 
0.02387  1.096  0.24542 
0.02404  1.096  0.24548 
0.02420  1.096  0.24555 
0.02437  1.096  0.24561 
0.02453  1.096  0.24567 
0.02470  1.096  0.24574 
0.02486  1.096  0.24580 
0.02503  1.096  0.24586 
0.02519  1.096  0.24592 
0.02536  1.096  0.24598 
0.02552  1.096  0.24604 
0.02569  1.096  0.24610 
0.02585  1.096  0.24616 
